Industry,Region,Year,ESG_Overall,ESG_Environmental,CarbonEmissions,WaterUsage,EnergyConsumption
Manufacturing,Africa,2025,55.1,46.2,543819.3,725092.4,9063655.0
Finance,Africa,2015,46.7,94.5,14515.0,7257.5,36287.4
Finance,Africa,2016,47.8,95.0,15265.6,7632.8,38164.0
Finance,Africa,2017,49.1,94.4,15908.0,7954.0,39769.9
Finance,Africa,2018,50.1,94.1,14334.7,7167.4,35836.8
Finance,Africa,2019,49.1,94.2,13826.0,6913.0,34565.0
Finance,Africa,2020,50.8,94.8,14112.4,7056.2,35281.1
Finance,Africa,2021,52.1,97.8,12079.4,6039.7,30198.6
Finance,Africa,2022,53.4,100.0,11078.2,5539.1,27695.6
Finance,Africa,2023,51.9,99.1,11458.5,5729.3,28646.3
Finance,Africa,2024,49.4,98.4,10694.4,5347.2,26736.0
Finance,Africa,2025,49.5,98.4,10575.2,5287.6,26438.0
Healthcare,Middle East,2015,71.3,76.9,67911.6,67911.6,135823.1
Healthcare,Middle East,2016,74.4,82.7,71435.3,71435.3,142870.6
Healthcare,Middle East,2017,73.3,84.4,70811.3,70811.3,141622.5
Healthcare,Middle East,2018,75.1,86.5,76660.1,76660.1,153320.1
Healthcare,Middle East,2019,76.7,87.8,81474.6,81474.6,162949.2
Healthcare,Middle East,2020,76.0,87.8,92319.2,92319.2,184638.5
Healthcare,Middle East,2021,77.2,88.3,105396.9,105396.9,210793.7
Healthcare,Middle East,2022,79.8,91.9,99671.6,99671.6,199343.3
Healthcare,Middle East,2023,79.4,92.7,105254.5,105254.5,210508.9
Healthcare,Middle East,2024,79.6,93.3,110248.4,110248.4,220496.8
Healthcare,Middle East,2025,80.6,94.0,107482.6,107482.6,214965.1
Technology,Europe,2015,70.1,86.2,174079.9,104447.9,348159.8
Technology,Europe,2016,69.6,85.2,243062.4,145837.4,486124.8
Technology,Europe,2017,68.9,86.6,290412.9,174247.7,580825.8
Technology,Europe,2018,70.9,89.4,301883.5,181130.1,603766.9
Technology,Europe,2019,70.8,88.5,384915.5,230949.3,769831.0
Technology,Europe,2020,72.0,91.5,481061.8,288637.1,962123.6
Technology,Europe,2021,72.5,91.8,535175.4,321105.2,1070350.7
Technology,Europe,2022,73.1,94.5,630988.1,378592.9,1261976.3
Technology,Europe,2023,74.8,98.2,681889.2,409133.5,1363778.3
Technology,Europe,2024,73.5,97.2,878687.3,527212.4,1757374.6
Technology,Europe,2025,74.1,96.2,931728.7,559037.2,1863457.4
Utilities,Oceania,2015,47.7,44.4,1574023.0,983764.4,15740229.9
Utilities,Oceania,2016,48.7,46.3,1667671.8,1042294.9,16676718.5
Utilities,Oceania,2017,49.8,45.2,1502444.8,939028.0,15024448.0
Utilities,Oceania,2018,48.5,44.1,1527083.0,954426.9,15270830.1
Utilities,Oceania,2019,47.9,45.4,1644302.3,1027689.0,16443023.3
Utilities,Oceania,2020,48.6,47.5,1859307.0,1162066.9,18593070.1
Utilities,Oceania,2021,50.5,51.2,1821502.1,1138438.8,18215021.4
Utilities,Oceania,2022,50.2,51.3,1868980.6,1168112.9,18689806.2
Utilities,Oceania,2023,52.5,56.6,1863155.9,1164472.4,18631558.7
Utilities,Oceania,2024,52.3,55.4,2074920.9,1296825.5,20749208.8
Utilities,Oceania,2025,54.3,58.9,2106759.7,1316724.8,21067596.8
Consumer Goods,Asia,2015,59.1,45.7,454151.1,567688.9,2270755.5
Consumer Goods,Asia,2016,62.6,50.3,423599.8,529499.8,2117999.1
Consumer Goods,Asia,2017,63.1,49.5,440562.3,550702.9,2202811.6
Consumer Goods,Asia,2018,62.7,50.3,400974.4,501218.0,2004872.0
Consumer Goods,Asia,2019,64.1,51.5,349205.3,436506.7,1746026.7
Consumer Goods,Asia,2020,64.8,54.2,315190.5,393988.1,1575952.5
Consumer Goods,Asia,2021,66.2,53.8,302691.2,378364.0,1513455.9
Consumer Goods,Asia,2022,68.4,56.2,271871.7,339839.6,1359358.4
Consumer Goods,Asia,2023,70.9,60.0,266877.2,333596.5,1334386.1
Consumer Goods,Asia,2024,72.5,64.1,246364.3,307955.4,1231821.7
Consumer Goods,Asia,2025,73.9,69.7,221008.6,276260.7,1105043.0
Retail,Africa,2015,62.2,85.7,82250.1,41125.0,164500.1
Retail,Africa,2016,61.5,86.7,85456.7,42728.3,170913.3
Retail,Africa,2017,60.4,87.3,88723.8,44361.9,177447.6
Retail,Africa,2018,61.3,89.3,102430.3,51215.1,204860.5
Retail,Africa,2019,63.7,91.6,103379.9,51689.9,206759.8
Retail,Africa,2020,65.1,92.3,117838.1,58919.1,235676.3
Retail,Africa,2021,66.0,91.9,132955.3,66477.7,265910.6
Retail,Africa,2022,66.8,92.4,153668.8,76834.4,307337.7
Retail,Africa,2023,66.0,91.2,181755.2,90877.6,363510.5
Retail,Africa,2024,67.0,93.6,185990.6,92995.3,371981.1
Retail,Africa,2025,67.3,95.9,182892.9,91446.4,365785.7
Transportation,Latin America,2015,28.3,30.9,373310.2,62218.4,1244367.2
Transportation,Latin America,2016,30.2,34.1,374065.5,62344.2,1246884.9
Transportation,Latin America,2017,32.0,39.2,371304.0,61884.0,1237679.9
Transportation,Latin America,2018,31.5,39.5,394102.8,65683.8,1313676.0
Transportation,Latin America,2019,30.9,41.0,370302.8,61717.1,1234342.8
Transportation,Latin America,2020,34.0,44.6,342417.3,57069.5,1141390.9
Transportation,Latin America,2021,36.3,48.6,349655.4,58275.9,1165518.1
Transportation,Latin America,2022,37.4,48.9,333273.2,55545.5,1110910.6
Transportation,Latin America,2023,37.9,48.0,295285.5,49214.3,984285.1
Transportation,Latin America,2024,38.7,49.8,282465.3,47077.5,941550.9
Transportation,Latin America,2025,38.3,50.6,313194.3,52199.1,1043981.1
Manufacturing,Africa,2015,44.7,14.2,579868.7,773158.2,9664478.1
Manufacturing,Africa,2016,43.8,12.9,577245.6,769660.8,9620759.4
Manufacturing,Africa,2017,47.1,15.0,667903.8,890538.4,11131729.4
Manufacturing,Africa,2018,47.1,17.0,613188.4,817584.5,10219806.8
Manufacturing,Africa,2019,48.0,17.8,601883.2,802510.9,10031386.5
Manufacturing,Africa,2020,46.6,13.7,618831.0,825108.0,10313849.9
Manufacturing,Africa,2021,43.5,10.7,702195.4,936260.5,11703256.1
Manufacturing,Africa,2022,45.3,13.7,707468.9,943291.8,11791148.0
Manufacturing,Africa,2023,44.2,13.3,708359.8,944479.8,11805997.4
Manufacturing,Africa,2024,44.7,15.3,690605.6,920807.5,11510093.9
Manufacturing,Africa,2025,46.7,16.3,777161.5,1036215.4,12952692.5
Energy,Latin America,2015,42.6,43.8,1687956.9,506387.1,16879568.5
Energy,Latin America,2016,43.0,44.1,1638578.6,491573.6,16385786.3
Energy,Latin America,2017,43.2,45.6,1590567.6,477170.3,15905676.2
Energy,Latin America,2018,41.6,43.9,1455802.6,436740.8,14558026.3
Energy,Latin America,2019,43.7,48.6,1218868.7,365660.6,12188687.4
Energy,Latin America,2020,43.2,50.6,904387.9,271316.4,9043879.0
Energy,Latin America,2021,45.5,51.3,935617.2,280685.1,9356171.6
Energy,Latin America,2022,47.2,52.7,1027054.7,308116.4,10270546.8
Energy,Latin America,2023,48.1,53.1,1009568.6,302870.6,10095685.9
Energy,Latin America,2024,47.5,54.9,960617.6,288185.3,9606176.1
Energy,Latin America,2025,46.4,54.2,860562.5,258168.8,8605625.5
Consumer Goods,Africa,2015,28.8,28.5,157796.8,197246.0,788984.2
Consumer Goods,Africa,2016,28.2,25.1,160126.5,200158.1,800632.3
Consumer Goods,Africa,2017,29.9,27.0,191956.4,239945.6,959782.2
Consumer Goods,Africa,2018,30.8,27.5,197739.4,247174.2,988697.0
Consumer Goods,Africa,2019,32.4,28.4,168792.3,210990.4,843961.7
Consumer Goods,Africa,2020,33.1,30.4,195841.2,244801.5,979206.0
Consumer Goods,Africa,2021,35.6,33.8,184708.5,230885.6,923542.3
Consumer Goods,Africa,2022,35.9,35.6,208695.0,260868.8,1043475.2
Consumer Goods,Africa,2023,38.6,40.8,201529.3,251911.7,1007646.7
Consumer Goods,Africa,2024,38.2,41.0,251874.7,314843.4,1259373.6
Consumer Goods,Africa,2025,39.0,39.8,263116.7,328895.8,1315583.3
Consumer Goods,Latin America,2015,42.8,48.3,108590.7,135738.4,542953.6
Consumer Goods,Latin America,2016,44.4,49.2,124606.0,155757.5,623030.1
Consumer Goods,Latin America,2017,44.2,46.3,141265.6,176582.0,706327.9
Consumer Goods,Latin America,2018,43.0,47.3,152306.1,190382.6,761530.5
Consumer Goods,Latin America,2019,43.9,47.7,177029.6,221287.0,885148.2
Consumer Goods,Latin America,2020,44.6,47.7,179776.1,224720.1,898880.6
Consumer Goods,Latin America,2021,46.2,44.4,201736.9,252171.2,1008684.7
Consumer Goods,Latin America,2022,45.6,43.2,203867.9,254834.9,1019339.6
Consumer Goods,Latin America,2023,45.5,44.9,212276.6,265345.7,1061383.0
Consumer Goods,Latin America,2024,45.0,44.1,228797.6,285996.9,1143987.8
Consumer Goods,Latin America,2025,45.2,43.9,242654.0,303317.5,1213269.9
Manufacturing,North America,2015,47.1,7.7,529497.9,705997.2,8824965.6
Manufacturing,North America,2016,47.7,9.8,589707.6,786276.8,9828460.5
Manufacturing,North America,2017,49.9,12.0,564231.4,752308.5,9403856.4
Manufacturing,North America,2018,49.5,10.3,622725.0,830300.0,10378750.1
Manufacturing,North America,2019,51.3,13.9,603070.7,804094.2,10051177.7
Manufacturing,North America,2020,51.7,15.8,703601.8,938135.7,11726696.2
Manufacturing,North America,2021,51.4,17.0,770225.5,1026967.4,12837092.2
Manufacturing,North America,2022,51.2,14.7,801668.7,1068891.6,13361144.6
Manufacturing,North America,2023,52.3,13.9,897201.5,1196268.7,14953358.7
Manufacturing,North America,2024,54.1,16.9,932944.2,1243925.6,15549069.5
Manufacturing,North America,2025,55.7,17.3,901052.3,1201403.1,15017538.3
Utilities,Africa,2015,42.8,53.8,519233.7,324521.1,5192337.0
Utilities,Africa,2016,42.8,58.3,549147.4,343217.2,5491474.5
Utilities,Africa,2017,41.2,57.6,579135.0,361959.4,5791350.0
Utilities,Africa,2018,43.4,60.8,521830.5,326144.0,5218304.5
Utilities,Africa,2019,43.3,59.9,590314.4,368946.5,5903143.8
Utilities,Africa,2020,44.7,62.6,615431.1,384644.4,6154311.2
Utilities,Africa,2021,44.2,62.0,647129.8,404456.1,6471297.7
Utilities,Africa,2022,45.3,63.9,699616.2,437260.1,6996161.5
Utilities,Africa,2023,45.9,66.5,693602.5,433501.6,6936024.8
Utilities,Africa,2024,48.7,66.2,672508.0,420317.5,6725079.8
Utilities,Africa,2025,48.8,66.1,736145.4,460090.8,7361453.6
Technology,Europe,2015,76.8,99.6,261192.7,156715.6,522385.4
Technology,Europe,2016,75.8,100.0,306252.1,183751.3,612504.3
Technology,Europe,2017,76.6,100.0,343578.2,206146.9,687156.4
Technology,Europe,2018,77.3,99.0,382319.1,229391.5,764638.2
Technology,Europe,2019,77.9,100.0,382633.2,229579.9,765266.4
Technology,Europe,2020,79.9,100.0,417324.3,250394.6,834648.6
Technology,Europe,2021,78.1,97.5,536253.0,321751.8,1072506.1
Technology,Europe,2022,78.1,98.9,573980.3,344388.2,1147960.6
Technology,Europe,2023,78.8,100.0,689340.9,413604.5,1378681.7
Technology,Europe,2024,78.8,97.6,837744.1,502646.5,1675488.2
Technology,Europe,2025,78.1,98.7,917194.6,550316.8,1834389.3
Transportation,Asia,2015,40.2,10.6,296899.2,49483.2,989664.1
Transportation,Asia,2016,42.2,12.3,290297.1,48382.9,967657.2
Transportation,Asia,2017,41.1,11.1,330776.1,55129.4,1102587.1
Transportation,Asia,2018,43.2,13.3,340725.9,56787.6,1135752.9
Transportation,Asia,2019,42.1,10.2,349739.6,58289.9,1165798.8
Transportation,Asia,2020,42.3,8.1,388826.8,64804.5,1296089.3
Transportation,Asia,2021,42.0,11.6,468164.1,78027.4,1560547.1
Transportation,Asia,2022,41.2,11.6,530476.0,88412.7,1768253.3
Transportation,Asia,2023,42.2,13.7,633321.9,105553.6,2111072.8
Transportation,Asia,2024,43.9,14.9,796818.7,132803.1,2656062.3
Transportation,Asia,2025,43.9,14.4,835544.0,139257.3,2785146.8
Utilities,Middle East,2015,42.8,63.5,789403.8,493377.4,7894037.9
Utilities,Middle East,2016,42.2,60.3,882807.0,551754.4,8828070.1
Utilities,Middle East,2017,42.2,61.6,878237.3,548898.3,8782373.1
Utilities,Middle East,2018,44.2,61.8,856481.3,535300.8,8564813.0
Utilities,Middle East,2019,47.3,66.7,935820.9,584888.1,9358209.4
Utilities,Middle East,2020,46.4,66.5,1069403.9,668377.4,10694038.6
Utilities,Middle East,2021,48.0,68.0,1216899.3,760562.1,12168993.0
Utilities,Middle East,2022,50.0,70.5,1292261.6,807663.5,12922616.4
Utilities,Middle East,2023,50.3,71.3,1289765.3,806103.3,12897653.1
Utilities,Middle East,2024,51.1,72.3,1295431.5,809644.7,12954315.1
Utilities,Middle East,2025,52.6,75.4,1342217.8,838886.1,13422177.7
Retail,Europe,2015,51.7,28.6,58864.7,29432.4,117729.4
Retail,Europe,2016,50.1,26.5,51222.9,25611.4,102445.8
Retail,Europe,2017,51.1,26.6,52272.6,26136.3,104545.2
Retail,Europe,2018,51.8,28.8,53316.3,26658.1,106632.6
Retail,Europe,2019,50.6,30.8,52376.1,26188.0,104752.1
Retail,Europe,2020,50.5,32.8,60959.1,30479.5,121918.1
Retail,Europe,2021,50.3,33.3,61194.3,30597.2,122388.6
Retail,Europe,2022,51.0,32.8,63683.1,31841.5,127366.1
Retail,Europe,2023,51.6,34.4,71549.6,35774.8,143099.1
Retail,Europe,2024,53.0,36.3,75068.2,37534.1,150136.5
Retail,Europe,2025,54.2,37.8,73895.4,36947.7,147790.8
Manufacturing,Asia,2015,34.2,24.1,64270.1,85693.5,1071168.2
Manufacturing,Asia,2016,32.7,22.4,70471.5,93962.0,1174524.6
Manufacturing,Asia,2017,33.0,23.5,79870.5,106494.0,1331174.4
Manufacturing,Asia,2018,33.9,25.3,93173.6,124231.5,1552894.1
Manufacturing,Asia,2019,35.9,27.6,93518.0,124690.6,1558633.0
Manufacturing,Asia,2020,37.7,31.1,96301.3,128401.8,1605022.2
Manufacturing,Asia,2021,41.3,36.7,96338.2,128450.9,1605635.9
Manufacturing,Asia,2022,42.8,37.2,87718.7,116958.3,1461978.8
Manufacturing,Asia,2023,42.3,36.4,95736.6,127648.8,1595609.6
Manufacturing,Asia,2024,43.2,39.8,88041.0,117388.0,1467350.4
Manufacturing,Asia,2025,43.6,41.5,108569.3,144759.0,1809488.1
Manufacturing,North America,2015,50.8,5.6,922106.2,1229475.0,15368437.5
Manufacturing,North America,2016,51.1,7.8,1086964.5,1449285.9,18116074.3
Manufacturing,North America,2017,51.8,9.7,1083468.2,1444624.2,18057802.5
Manufacturing,North America,2018,53.8,16.3,1073559.9,1431413.2,17892664.8
Manufacturing,North America,2019,53.7,15.1,1182916.0,1577221.3,19715266.0
Manufacturing,North America,2020,52.7,16.6,1389653.9,1852871.8,23160898.0
Manufacturing,North America,2021,52.2,18.6,1502595.5,2003460.6,25043257.9
Manufacturing,North America,2022,52.9,18.9,1641772.7,2189030.2,27362877.5
Manufacturing,North America,2023,53.6,20.2,1859351.7,2479135.6,30989195.5
Manufacturing,North America,2024,53.7,19.7,2157538.6,2876718.2,35958977.2
Manufacturing,North America,2025,54.8,23.1,2406765.8,3209021.0,40112762.6
Retail,Europe,2015,59.8,46.4,147782.3,73891.2,295564.7
Retail,Europe,2016,59.0,47.1,161271.6,80635.8,322543.3
Retail,Europe,2017,60.3,47.4,197005.9,98502.9,394011.8
Retail,Europe,2018,62.4,52.6,192962.8,96481.4,385925.6
Retail,Europe,2019,62.7,54.3,216205.8,108102.9,432411.5
Retail,Europe,2020,63.8,55.2,248374.2,124187.1,496748.4
Retail,Europe,2021,64.4,57.0,296493.0,148246.5,592985.9
Retail,Europe,2022,64.2,56.3,356411.6,178205.8,712823.2
Retail,Europe,2023,65.5,57.9,391342.0,195671.0,782684.1
Retail,Europe,2024,66.7,62.2,404340.1,202170.0,808680.1
Retail,Europe,2025,67.2,63.2,494836.2,247418.1,989672.4
Transportation,North America,2015,67.7,29.0,176812.9,29468.8,589376.4
Transportation,North America,2016,68.2,29.9,165533.8,27589.0,551779.2
Transportation,North America,2017,69.7,33.3,177924.6,29654.1,593081.9
Transportation,North America,2018,68.3,30.6,185737.9,30956.3,619126.2
Transportation,North America,2019,67.0,28.6,177332.9,29555.5,591109.6
Transportation,North America,2020,66.2,28.8,168103.5,28017.3,560345.1
Transportation,North America,2021,66.9,29.4,171778.8,28629.8,572596.0
Transportation,North America,2022,66.9,28.1,163926.2,27321.0,546420.6
Transportation,North America,2023,70.7,31.0,158180.0,26363.3,527266.7
Transportation,North America,2024,71.7,32.0,159277.4,26546.2,530924.6
Transportation,North America,2025,72.7,32.6,146905.3,24484.2,489684.4
Retail,North America,2015,61.8,19.4,392745.3,196372.6,785490.5
Retail,North America,2016,62.8,21.6,484713.9,242356.9,969427.8
Retail,North America,2017,61.9,22.5,553287.9,276643.9,1106575.7
Retail,North America,2018,62.6,24.8,536867.6,268433.8,1073735.1
Retail,North America,2019,61.8,25.8,650150.4,325075.2,1300300.8
Retail,North America,2020,60.6,26.1,727758.4,363879.2,1455516.9
Retail,North America,2021,62.3,28.6,809370.9,404685.5,1618741.8
Retail,North America,2022,64.4,29.2,932929.0,466464.5,1865858.0
Retail,North America,2023,66.4,31.4,907704.1,453852.0,1815408.2
Retail,North America,2024,68.1,33.5,981669.5,490834.8,1963339.1
Retail,North America,2025,69.4,36.7,969853.6,484926.8,1939707.2
Manufacturing,Europe,2015,69.1,89.8,101754.6,135672.9,1695910.8
Manufacturing,Europe,2016,69.8,92.4,91901.1,122534.8,1531685.2
Manufacturing,Europe,2017,69.9,93.3,107873.1,143830.8,1797884.8
Manufacturing,Europe,2018,70.1,93.1,110445.0,147260.0,1840750.2
Manufacturing,Europe,2019,70.3,94.8,125908.8,167878.4,2098480.1
Manufacturing,Europe,2020,71.3,100.0,111368.6,148491.5,1856144.0
Manufacturing,Europe,2021,71.7,100.0,119003.5,158671.3,1983391.4
Manufacturing,Europe,2022,72.7,100.0,124382.1,165842.9,2073035.7
Manufacturing,Europe,2023,72.4,98.2,131939.7,175919.6,2198995.3
Manufacturing,Europe,2024,75.2,98.7,138761.5,185015.4,2312692.2
Manufacturing,Europe,2025,75.6,99.3,153408.4,204544.5,2556806.3
Utilities,Europe,2015,48.2,16.0,456293.6,285183.5,4562935.6
Utilities,Europe,2016,49.3,16.0,407473.5,254670.9,4074735.0
Utilities,Europe,2017,51.1,17.8,394137.9,246336.2,3941379.4
Utilities,Europe,2018,52.0,18.8,338197.2,211373.2,3381971.6
Utilities,Europe,2019,53.0,18.9,300245.8,187653.6,3002457.8
Utilities,Europe,2020,54.8,19.4,271850.9,169906.8,2718509.0
Utilities,Europe,2021,56.2,19.3,296978.2,185611.4,2969781.8
Utilities,Europe,2022,57.7,21.1,291611.1,182256.9,2916110.8
Utilities,Europe,2023,59.8,24.8,278779.9,174237.5,2787799.5
Utilities,Europe,2024,59.3,24.6,302942.4,189339.0,3029423.5
Utilities,Europe,2025,61.1,27.5,296497.4,185310.9,2964974.1
Technology,Europe,2015,67.3,98.7,204986.2,122991.7,409972.3
Technology,Europe,2016,68.3,100.0,242607.6,145564.5,485215.1
Technology,Europe,2017,66.6,100.0,256825.1,154095.0,513650.1
Technology,Europe,2018,65.3,98.2,300722.5,180433.5,601445.0
Technology,Europe,2019,66.8,100.0,335638.0,201382.8,671275.9
Technology,Europe,2020,66.9,100.0,410151.9,246091.2,820303.9
Technology,Europe,2021,66.8,99.9,456930.5,274158.3,913861.1
Technology,Europe,2022,67.6,100.0,486931.8,292159.1,973863.6
Technology,Europe,2023,68.0,100.0,528751.0,317250.6,1057502.0
Technology,Europe,2024,69.1,100.0,611102.4,366661.5,1222204.8
Technology,Europe,2025,67.4,100.0,606160.2,363696.1,1212320.5
Utilities,Middle East,2015,61.6,56.4,749576.6,468485.4,7495766.4
Utilities,Middle East,2016,63.3,54.2,681096.6,425685.4,6810966.1
Utilities,Middle East,2017,65.6,55.8,768933.4,480583.4,7689334.1
Utilities,Middle East,2018,64.6,56.0,756921.7,473076.0,7569216.8
Utilities,Middle East,2019,64.9,57.8,754919.7,471824.8,7549197.2
Utilities,Middle East,2020,64.0,58.3,703328.4,439580.3,7033284.1
Utilities,Middle East,2021,65.6,61.2,771760.0,482350.0,7717600.2
Utilities,Middle East,2022,66.1,64.5,747364.6,467102.8,7473645.6
Utilities,Middle East,2023,69.7,68.3,761942.3,476213.9,7619422.6
Utilities,Middle East,2024,70.4,67.2,791823.9,494890.0,7918239.4
Utilities,Middle East,2025,70.9,68.7,850330.2,531456.4,8503301.7
Healthcare,Europe,2015,77.4,70.8,142143.2,142143.2,284286.4
Healthcare,Europe,2016,77.1,71.3,151133.5,151133.5,302267.0
Healthcare,Europe,2017,79.0,75.0,149735.1,149735.1,299470.1
Healthcare,Europe,2018,78.5,74.3,179909.7,179909.7,359819.4
Healthcare,Europe,2019,79.2,78.0,176575.1,176575.1,353150.1
Healthcare,Europe,2020,79.7,78.5,177802.4,177802.4,355604.7
Healthcare,Europe,2021,80.9,82.3,156864.5,156864.5,313729.1
Healthcare,Europe,2022,81.7,81.6,165375.0,165375.0,330750.1
Healthcare,Europe,2023,80.8,79.2,191026.8,191026.8,382053.6
Healthcare,Europe,2024,79.6,79.7,216635.2,216635.2,433270.3
Healthcare,Europe,2025,80.6,81.6,228280.3,228280.3,456560.6
Finance,Middle East,2015,43.6,97.6,85519.5,42759.8,213798.9
Finance,Middle East,2016,45.8,100.0,83607.2,41803.6,209018.1
Finance,Middle East,2017,46.1,100.0,83208.5,41604.2,208021.2
Finance,Middle East,2018,45.2,99.8,87676.7,43838.4,219191.8
Finance,Middle East,2019,43.8,100.0,91638.3,45819.2,229095.8
Finance,Middle East,2020,43.7,100.0,87592.7,43796.4,218981.8
Finance,Middle East,2021,44.2,100.0,79946.1,39973.1,199865.3
Finance,Middle East,2022,46.2,100.0,72411.4,36205.7,181028.4
Finance,Middle East,2023,45.4,99.9,79424.1,39712.1,198560.3
Finance,Middle East,2024,45.5,99.7,85691.8,42845.9,214229.5
Finance,Middle East,2025,44.2,98.0,91710.4,45855.2,229276.0
Healthcare,Europe,2015,53.2,36.2,130581.6,130581.6,261163.2
Healthcare,Europe,2016,52.8,38.8,142496.5,142496.5,284992.9
Healthcare,Europe,2017,52.2,37.0,156322.4,156322.4,312644.8
Healthcare,Europe,2018,51.9,37.8,157569.8,157569.8,315139.7
Healthcare,Europe,2019,52.4,37.7,151914.8,151914.8,303829.7
Healthcare,Europe,2020,52.6,37.7,174392.4,174392.4,348784.8
Healthcare,Europe,2021,52.7,37.0,178622.2,178622.2,357244.3
Healthcare,Europe,2022,54.8,38.6,190674.7,190674.7,381349.3
Healthcare,Europe,2023,57.7,42.6,213285.3,213285.3,426570.6
Healthcare,Europe,2024,56.9,42.0,211533.5,211533.5,423067.0
Healthcare,Europe,2025,57.4,42.3,186142.4,186142.4,372284.7
Energy,Latin America,2015,49.2,55.8,1909035.0,572710.5,19090349.9
Energy,Latin America,2016,46.7,53.0,1846304.3,553891.3,18463043.0
Energy,Latin America,2017,49.3,54.2,1781219.3,534365.8,17812193.2
Energy,Latin America,2018,50.7,57.4,1866057.6,559817.3,18660576.1
Energy,Latin America,2019,50.8,58.5,1867149.8,560144.9,18671497.5
Energy,Latin America,2020,51.5,59.8,1872135.0,561640.5,18721350.1
Energy,Latin America,2021,51.0,60.4,1865775.8,559732.8,18657758.5
Energy,Latin America,2022,49.6,59.2,1536750.3,461025.1,15367503.0
Energy,Latin America,2023,52.7,59.8,1573731.0,472119.3,15737310.4
Energy,Latin America,2024,52.3,57.3,1604167.8,481250.3,16041677.7
Energy,Latin America,2025,52.8,57.9,1583337.3,475001.2,15833373.2
